year_manufactured,brand,model,km_tra,fuel,trans,rto,emi,sale_price
2016,Maruti,Alto K10,79743,Petrol,Manual,Maharashtra,3899.0,175000.0
2014,Maruti,Ciaz,45312,Petrol,Manual,West Bengal,8636.0,260000.0
2019,Mahindra,XUV300,42776,Diesel,Manual,Karnataka,10909.0,618000.0
2020,Mahindra,XUV500,111960,Diesel,Manual,Uttar Pradesh,14228.0,640000.0
2018,Maruti,Wagon R 1.0,15406,Petrol,Auto,Karnataka,6426.0,364000.0
2014,Honda,Brio,71771,Petrol,Manual,Delhi,6145.0,185000.0
2022,Maruti,Celerio,36950,Petrol,Manual,Maharashtra,7096.0,402000.0
2016,Datsun,Redi Go,89701,Petrol,Manual,Telangana,2870.0,129000.0
2018,Hyundai,Elite i20,69938,Petrol,Manual,Rajasthan,7061.0,400000.0
2025,Tata,NEXON,8858,CNG,Manual,Gujarat,18837.0,1100000.0
2014,Hyundai,Verna,69212,Diesel,Auto,Maharashtra,16193.0,344000.0
2015,Ford,Figo Aspire,107583,Petrol,Manual,Telangana,5872.0,223000.0
2012,Ford,Figo,76088,Diesel,Manual,Karnataka,,170000.0
2018,Tata,NEXON,63160,Petrol,Auto,Karnataka,10080.0,571000.0
2019,Honda,Amaze,40920,Petrol,Manual,Uttar Pradesh,6743.0,382000.0
2023,KIA,CARENS,22338,Petrol,Manual,Haryana,14194.0,829000.0
2022,Tata,NEXON,5827,Petrol,Auto,Madhya Pradesh,15838.0,925000.0
2017,Maruti,Wagon R 1.0,30550,Petrol,Manual,Uttar Pradesh,5471.0,280000.0
2012,Ford,Figo,133231,Diesel,Manual,Karnataka,,147000.0
2015,Honda,City,43550,Petrol,Manual,Maharashtra,9796.0,372000.0
2015,Honda,Amaze,74730,Petrol,Manual,Delhi,7361.0,280000.0
2022,Maruti,S PRESSO,23398,Petrol,Manual,Maharashtra,5825.0,330000.0
2016,Hyundai,Creta,41236,Diesel,Manual,Telangana,17526.0,666000.0
2021,Maruti,Ertiga,79857,Petrol,Manual,West Bengal,12092.0,685000.0
2023,Tata,Tiago,14332,Petrol,Auto,Bihar,8562.0,485000.0
2022,Tata,ALTROZ,37724,Petrol,Manual,Tamil Nadu,9886.0,560000.0
2015,Maruti,Swift Dzire,35909,Petrol,Manual,Maharashtra,8216.0,312000.0
2022,Tata,ALTROZ,80230,Petrol,Manual,Karnataka,10362.0,587000.0
2017,Tata,Tiago,46328,CNG,Manual,Maharashtra,8295.0,315000.0
2014,Maruti,Celerio,79224,Petrol,Manual,Maharashtra,7905.0,238000.0
2025,Tata,ALTROZ,7320,CNG,Manual,Maharashtra,11315.0,641000.0
2023,Hyundai,GRAND I10 NIOS,29661,Petrol,Manual,West Bengal,7714.0,437000.0
2020,Tata,Harrier,84776,Diesel,Manual,Haryana,21819.0,844000.0
2012,Maruti,Swift,75870,Petrol,Manual,Delhi,16082.0,181000.0
2019,Ford,Ecosport,28638,Petrol,Manual,Delhi,8826.0,500000.0
2018,Jeep,Compass,55190,Petrol,Auto,Punjab,13240.0,750000.0
2015,Maruti,Alto 800,43979,Petrol,Manual,Delhi,4608.0,175000.0
2016,Maruti,Baleno,95828,Petrol,Manual,Delhi,7852.0,353000.0
2017,Hyundai,Grand i10,80029,Petrol,Manual,Uttar Pradesh,5028.0,257000.0
2016,Maruti,Swift Dzire,36676,Petrol,Manual,Maharashtra,7051.0,317000.0
2014,Maruti,Celerio,92764,Petrol,Manual,Haryana,4982.0,150000.0
2018,Hyundai,Grand i10,53194,Petrol,Manual,Maharashtra,5967.0,338000.0
2019,Honda,Amaze,49103,Petrol,Manual,Haryana,6955.0,394000.0
2019,Datsun,Go,70226,Petrol,Manual,Uttar Pradesh,3924.0,222000.0
2022,Hyundai,AURA,77971,CNG,Manual,Delhi,8926.0,506000.0
2023,Maruti,Alto K10,50709,Petrol,Manual,West Bengal,5922.0,335000.0
2017,Maruti,Dzire,40229,Petrol,Auto,Tamil Nadu,9149.0,468000.0
2023,KIA,CARENS,9570,Petrol,Auto,Maharashtra,27824.0,1625000.0
2019,Tata,Tiago,37452,Petrol,Manual,Karnataka,6320.0,358000.0
2015,Hyundai,Elite i20,98620,Petrol,Manual,Uttar Pradesh,8037.0,305000.0
2020,Hyundai,VENUE,78959,Petrol,Manual,Kerala,10080.0,571000.0
2018,Datsun,Redi Go,104773,Petrol,Manual,Maharashtra,3359.0,151000.0
2019,Renault,TRIBER,62100,Petrol,Manual,Bihar,7861.0,445000.0
2016,Honda,Amaze,91111,Petrol,Manual,West Bengal,5339.0,240000.0
2020,Renault,TRIBER,36160,Petrol,Auto,Telangana,7555.0,428000.0
2019,Maruti,New Wagon-R,50972,CNG,Manual,Maharashtra,7820.0,400000.0
2024,Hyundai,EXTER,45532,Petrol,Manual,Uttar Pradesh,9974.0,565000.0
2020,Landrover,DISCOVERY SPORT,49183,Diesel,Auto,Maharashtra,68062.0,3975000.0
2017,Maruti,Baleno,105324,Petrol,Manual,Haryana,6540.0,294000.0
2018,Renault,Kwid,39020,Petrol,Auto,Tamil Nadu,5106.0,289000.0
2018,Jeep,Compass,96504,Diesel,Manual,Gujarat,10622.0,543000.0
2016,Renault,Kwid,46250,Petrol,Manual,Delhi,3715.0,167000.0
2017,Skoda,Rapid,119944,Petrol,Manual,Maharashtra,8030.0,361000.0
2019,Maruti,Alto,57853,Petrol,Manual,Gujarat,4497.0,255000.0
2024,Maruti,Swift,14906,Petrol,Manual,Delhi,10182.0,577000.0
2015,Renault,Duster,132179,Diesel,Manual,Maharashtra,11094.0,334000.0
2022,Renault,Kwid,30729,Petrol,Manual,Maharashtra,5490.0,311000.0
2014,Maruti,Swift Dzire,45890,Petrol,Manual,Maharashtra,9898.0,298000.0
2017,Honda,City,127508,Petrol,Manual,Madhya Pradesh,8896.0,400000.0
2019,Maruti,IGNIS,34686,Petrol,Auto,Karnataka,8138.0,461000.0
2020,Tata,NEXON,81618,Petrol,Manual,Telangana,9619.0,545000.0
2015,Maruti,Swift,68345,Petrol,Manual,Madhya Pradesh,8566.0,325000.0
2017,Ford,New Figo,49256,Petrol,Manual,Maharashtra,5123.0,262000.0
2019,Maruti,Eeco,26591,Petrol,Manual,Gujarat,6403.0,363000.0
2021,Hyundai,GRAND I10 NIOS,78486,CNG,Manual,Maharashtra,8632.0,489000.0
2023,Tata,PUNCH,40387,Petrol,Manual,Uttar Pradesh,10639.0,603000.0
2017,Honda,Amaze,74833,Petrol,Manual,Maharashtra,7471.0,382000.0
2022,MG,ASTOR,39486,Petrol,Manual,Haryana,13096.0,742000.0
2022,Nissan,MAGNITE,39367,Petrol,Manual,Gujarat,8243.0,467000.0
2018,Tata,NEXON,38913,Petrol,Manual,Uttar Pradesh,7591.0,430000.0
2021,Tata,Safari,64038,Diesel,Manual,Chandigarh,27178.0,1250000.0
2022,Honda,Amaze,39520,Petrol,Manual,Madhya Pradesh,9003.0,510000.0
2019,Renault,Kwid,88945,Petrol,Manual,Delhi,3884.0,220000.0
2020,Hyundai,Creta,56083,Petrol,Manual,Tamil Nadu,13240.0,750000.0
2022,Maruti,Baleno,29215,Petrol,Manual,Maharashtra,9636.0,546000.0
2013,Honda,Brio,105236,Petrol,Manual,Maharashtra,9288.0,197000.0
2023,Hyundai,Verna,33101,Petrol,Manual,Madhya Pradesh,16009.0,935000.0
2014,Honda,Brio,67353,Petrol,Manual,Haryana,6477.0,195000.0
2021,Honda,WR-V,39053,Petrol,Manual,Maharashtra,10433.0,591000.0
2019,Maruti,Celerio,70889,Petrol,Manual,Tamil Nadu,5931.0,336000.0
2019,Maruti,Swift,54109,Petrol,Manual,Haryana,7202.0,408000.0
2017,Maruti,Baleno,111080,Petrol,Manual,Uttar Pradesh,8230.0,370000.0
2020,KIA,SELTOS,80797,Petrol,Auto,Karnataka,15239.0,890000.0
2017,Ford,Ecosport,72250,Diesel,Manual,Punjab,7608.0,342000.0
2019,Tata,Tiago,71604,Petrol,Manual,Telangana,6302.0,357000.0
2021,Maruti,Baleno,35188,Petrol,Manual,Maharashtra,8209.0,465000.0
2016,Renault,Kwid,94743,Petrol,Manual,Kerala,3270.0,147000.0
2021,Hyundai,AURA,13221,Petrol,Manual,Gujarat,9621.0,545000.0
2013,Maruti,Wagon R 1.0,93879,Petrol,Manual,Maharashtra,9273.0,197000.0
2020,Maruti,Swift,84087,Petrol,Auto,Delhi,7396.0,419000.0
2019,Maruti,Celerio,67425,Petrol,Manual,Chandigarh,5649.0,320000.0
2019,Mahindra,XUV500,54799,Diesel,Manual,Uttar Pradesh,10450.0,592000.0
2015,Ford,New Figo,77338,Petrol,Manual,West Bengal,4469.0,170000.0
2019,Hyundai,Elite i20,46282,Petrol,Manual,Maharashtra,8826.0,500000.0
2021,Honda,City,79050,Diesel,Manual,Telangana,13994.0,817000.0
2018,Hyundai,Elite i20,39913,Petrol,Manual,West Bengal,6007.0,340000.0
2019,KIA,SELTOS,58559,Petrol,Manual,Maharashtra,14369.0,839000.0
2014,Hyundai,Grand i10,15578,Petrol,Manual,Delhi,9629.0,290000.0
2015,Honda,Amaze,65964,Petrol,Manual,Maharashtra,7742.0,294000.0
2014,Honda,Brio,79294,Petrol,Manual,Gujarat,8304.0,250000.0
2020,Datsun,Go,70667,Petrol,Manual,Haryana,4713.0,267000.0
2020,Hyundai,AURA,46828,Petrol,Manual,Uttar Pradesh,8138.0,461000.0
2014,Hyundai,Eon,35722,Petrol,Manual,Kerala,4019.0,121000.0
2014,Honda,Amaze,91353,Petrol,Manual,Delhi,5523.0,166000.0
2015,Hyundai,i10,55435,Petrol,Manual,Delhi,5425.0,206000.0
2019,Tata,TIGOR,72772,Petrol,Manual,Maharashtra,6677.0,378000.0
2020,Maruti,S PRESSO,54626,Petrol,Manual,Maharashtra,5437.0,308000.0
2019,Honda,City,34159,Petrol,Manual,Rajasthan,10150.0,575000.0
2020,Tata,Harrier,96136,Diesel,Auto,Maharashtra,19999.0,1168000.0
2020,Hyundai,VENUE,54006,Petrol,Manual,West Bengal,8409.0,476000.0
2014,Fiat,Punto EVO,79687,Diesel,Manual,Maharashtra,9179.0,195000.0
2019,Honda,Amaze,88305,Diesel,Manual,Maharashtra,8579.0,486000.0
2016,Maruti,Swift Dzire,72132,Petrol,Manual,Gujarat,7074.0,318000.0
2020,Ford,Figo Aspire,49821,Diesel,Manual,Telangana,8787.0,498000.0
2015,Hyundai,Elite i20,70461,Petrol,Manual,Delhi,7163.0,272000.0
2014,Hyundai,i10,71956,Petrol,Manual,Delhi,6438.0,194000.0
2021,Maruti,Celerio,72775,Petrol,Manual,Bihar,5649.0,320000.0
2017,Maruti,S Cross,53301,Diesel,Manual,Maharashtra,9126.0,410000.0
2014,Renault,Duster,41987,Petrol,Manual,Maharashtra,7374.0,222000.0
2014,Maruti,Alto 800,50616,Petrol,Manual,Delhi,5381.0,162000.0
2021,Toyota,Glanza,26572,Petrol,Manual,Telangana,10309.0,584000.0
2023,Skoda,SLAVIA,21654,Petrol,Manual,Maharashtra,16612.0,970000.0
2018,Maruti,Wagon R 1.0,48453,Petrol,Manual,Gujarat,4643.0,263000.0
2021,KIA,SONET,91610,Petrol,Manual,Punjab,10062.0,570000.0
2023,Tata,Tiago,45481,Petrol,Manual,Bihar,7149.0,405000.0
2020,Maruti,Vitara Brezza,102607,Petrol,Manual,Karnataka,14388.0,647000.0
2019,Hyundai,Creta,49271,Petrol,Manual,Uttar Pradesh,8950.0,507000.0
2019,Ford,Figo Aspire,44482,Petrol,Manual,Karnataka,6888.0,390000.0
2016,Hyundai,Eon,23594,Petrol,Manual,West Bengal,4560.0,205000.0
2023,Hyundai,NEW I20,9132,Petrol,Auto,Haryana,13734.0,778000.0
2019,Volkswagen,Ameo,49461,Diesel,Manual,Rajasthan,8120.0,460000.0
2015,Hyundai,Elite i20,80186,Petrol,Manual,Karnataka,10349.0,393000.0
2018,Honda,Jazz,99313,Petrol,Auto,Karnataka,6849.0,388000.0
2020,Hyundai,GRAND I10 NIOS,15684,Petrol,Manual,Maharashtra,8197.0,464000.0
2022,KIA,SONET,10929,Petrol,Manual,Tamil Nadu,13524.0,766000.0
2016,Honda,Jazz,42644,Petrol,Auto,Maharashtra,6429.0,289000.0
2018,Ford,Ecosport,74218,Petrol,Auto,Maharashtra,7573.0,429000.0
2019,MG,HECTOR,65518,Petrol,Auto,Haryana,16752.0,978000.0
2021,Hyundai,New Elantra,52041,Petrol,Auto,Maharashtra,15904.0,929000.0
2020,Volkswagen,Polo,86105,Petrol,Manual,Karnataka,9780.0,554000.0
2016,Honda,Jazz,38572,Petrol,Manual,West Bengal,5792.0,260000.0
2022,Tata,NEXON,60326,Petrol,Manual,West Bengal,8915.0,505000.0
2017,Hyundai,Creta,64079,Diesel,Manual,Uttar Pradesh,13897.0,625000.0
2017,Maruti,Swift,120132,CNG,Manual,Madhya Pradesh,9354.0,355000.0
2012,Maruti,Swift Dzire,65844,Petrol,Manual,Maharashtra,19369.0,218000.0
2016,Hyundai,Eon,36637,Petrol,Manual,Kerala,4267.0,192000.0
2024,KIA,CARENS,20724,Petrol,Manual,Rajasthan,16181.0,945000.0
2014,Maruti,Celerio,70584,Petrol,Manual,Karnataka,10130.0,305000.0
2014,Hyundai,Xcent,103307,Petrol,Manual,Maharashtra,9789.0,295000.0
2018,Honda,WR-V,26503,Petrol,Manual,Uttar Pradesh,7785.0,441000.0
2017,Maruti,Ciaz,68922,Petrol,Manual,Delhi,9037.0,462000.0
2018,Tata,TIGOR,43225,Petrol,Auto,Karnataka,8640.0,489000.0
2016,Maruti,Swift Dzire,88858,Petrol,Auto,West Bengal,5379.0,242000.0
2021,Mahindra,XUV300,58969,Petrol,Manual,Gujarat,10945.0,620000.0
2023,Tata,TIGOR,14618,Petrol,Manual,Uttar Pradesh,8627.0,489000.0
2020,KIA,SELTOS,71471,Petrol,Manual,Haryana,11851.0,671000.0
2023,Hyundai,ALCAZAR,2159,Petrol,Manual,Haryana,23732.0,1386000.0
2019,Mahindra,Scorpio,35267,Diesel,Manual,Haryana,29351.0,897000.0
2019,Hyundai,Verna,66082,Petrol,Manual,Karnataka,13381.0,758000.0
2018,Hyundai,Elite i20,23926,Petrol,Auto,Karnataka,8932.0,506000.0
2016,Maruti,Baleno,72727,Petrol,Manual,Tamil Nadu,8787.0,395000.0
2024,Maruti,Ertiga,18586,CNG,Manual,Haryana,16078.0,939000.0
2015,Maruti,Celerio,81919,Petrol,Manual,Haryana,4661.0,177000.0
2017,Hyundai,i20 Active,89713,Petrol,Manual,Maharashtra,7840.0,401000.0
2014,Hyundai,Elite i20,77039,Petrol,Manual,Gujarat,10974.0,330000.0
2014,Datsun,Go,24712,Petrol,Manual,Tamil Nadu,5082.0,153000.0
2019,Datsun,Redi Go,36748,Petrol,Manual,Haryana,3248.0,184000.0
2016,Volkswagen,Vento,55573,Diesel,Auto,Maharashtra,11824.0,449000.0
2016,Honda,Jazz,127709,Petrol,Manual,Maharashtra,5784.0,260000.0
2018,Hyundai,Grand i10,40352,Petrol,Manual,Delhi,5349.0,303000.0
2013,Hyundai,i10,95448,Petrol,Manual,Tamil Nadu,8614.0,183000.0
2019,Tata,Tiago,63290,CNG,Manual,Chandigarh,7038.0,360000.0
2022,Maruti,Baleno,2643,Petrol,Manual,West Bengal,9179.0,520000.0
2020,MG,HECTOR,48771,Petrol,Auto,Haryana,18325.0,1070000.0
2018,Hyundai,Grand i10,94763,Petrol,Manual,Haryana,5229.0,296000.0
2020,Maruti,Dzire,36501,Petrol,Auto,Gujarat,8659.0,491000.0
2016,Maruti,Swift,121707,Petrol,Manual,Karnataka,8091.0,364000.0
2020,KIA,SELTOS,74418,Diesel,Manual,Maharashtra,14708.0,859000.0
2019,Renault,Kwid,74559,Petrol,Manual,Kerala,3372.0,191000.0
2017,Honda,Jazz,78115,Petrol,Auto,Maharashtra,6803.0,348000.0
2021,Maruti,Baleno,44148,Petrol,Manual,Uttar Pradesh,8297.0,470000.0
2024,Tata,Curvv,20119,Petrol,Auto,Delhi,20031.0,1170000.0
2019,Mahindra,MARAZZO,50344,Diesel,Manual,Kerala,10747.0,609000.0
2020,Mahindra,Thar,45478,Diesel,Manual,Telangana,16266.0,950000.0
2014,Mahindra,XUV500,85652,Diesel,Manual,Karnataka,27963.0,594000.0
2019,Maruti,Swift,23219,Petrol,Manual,Telangana,8552.0,484000.0
2015,Maruti,Alto 800,105458,Petrol,Manual,Telangana,4292.0,163000.0
2017,Hyundai,Grand i10,107596,CNG,Manual,Gujarat,8774.0,333000.0
2019,Honda,City,81563,Petrol,Manual,Chandigarh,10036.0,569000.0
2017,Hyundai,Elite i20,74204,Petrol,Manual,Haryana,7253.0,371000.0
2019,Maruti,Alto 800,95614,CNG,Manual,Gujarat,4752.0,243000.0
2015,Hyundai,Creta,136382,Diesel,Manual,Maharashtra,16926.0,510000.0
2024,Honda,ELEVATE,5490,Petrol,Auto,Maharashtra,26369.0,1540000.0
2012,Maruti,Alto,69667,Petrol,Manual,Tamil Nadu,11550.0,130000.0
2016,Hyundai,Eon,69951,Petrol,Manual,Maharashtra,3759.0,169000.0
2016,Datsun,Redi Go,86474,Petrol,Manual,Gujarat,2704.0,122000.0
2015,Honda,Amaze,30981,Petrol,Manual,Uttar Pradesh,6847.0,260000.0
2016,Ford,Ecosport,149073,Petrol,Manual,Kerala,8253.0,371000.0
2016,Maruti,Baleno,53335,Petrol,Auto,Rajasthan,7613.0,342000.0
2019,Renault,Kwid,73649,Petrol,Manual,Uttar Pradesh,4078.0,231000.0
2014,Hyundai,Eon,84097,Petrol,Manual,Karnataka,4816.0,145000.0
2016,Renault,Kwid,37435,Petrol,Manual,Maharashtra,3937.0,177000.0
2023,Maruti,Swift,42309,Petrol,Manual,Andhra Pradesh,9850.0,558000.0
2013,Hyundai,Verna,136029,Diesel,Manual,Maharashtra,29054.0,327000.0
2016,Tata,Tiago,70026,Petrol,Manual,Karnataka,6377.0,287000.0
2014,Honda,Amaze,54534,Petrol,Manual,Delhi,6311.0,190000.0
2014,Hyundai,Grand i10,45221,Petrol,Manual,Maharashtra,7540.0,227000.0
2015,Hyundai,Elite i20,94350,Petrol,Manual,Karnataka,10534.0,400000.0
2015,Maruti,Wagon R 1.0,82833,CNG,Manual,Maharashtra,13270.0,282000.0
2019,Hyundai,Elite i20,43043,Petrol,Manual,Gujarat,8130.0,461000.0
2022,Maruti,Alto,65263,Petrol,Manual,Haryana,4590.0,260000.0
2016,Renault,Kwid,66038,Petrol,Manual,Maharashtra,3648.0,164000.0
2019,Maruti,Dzire,74026,Petrol,Manual,Maharashtra,8473.0,480000.0
2017,Hyundai,Grand i10,83853,Petrol,Manual,Uttar Pradesh,5435.0,278000.0
2015,Hyundai,Elite i20,54434,Petrol,Manual,Delhi,7663.0,291000.0
2022,MG,ASTOR,52428,Petrol,Manual,Maharashtra,13169.0,746000.0
2021,Honda,City,34061,Petrol,Manual,Tamil Nadu,13996.0,793000.0
2014,Toyota,Etios,115924,Petrol,Manual,Maharashtra,9167.0,276000.0
2018,Renault,Kwid,91451,Petrol,Manual,Kerala,2701.0,153000.0
2019,Tata,NEXON,31891,Petrol,Auto,Gujarat,10062.0,570000.0
2022,MG,ASTOR,44343,Petrol,Manual,Karnataka,14623.0,854000.0
2016,Maruti,Alto 800,54553,Petrol,Manual,Bihar,3610.0,162000.0
2013,Hyundai,i10,119983,Petrol,Manual,Maharashtra,8144.0,173000.0
2022,Renault,Kwid,9402,Petrol,Manual,Karnataka,6373.0,361000.0
2023,Maruti,FRONX,23534,Petrol,Auto,Chandigarh,12710.0,720000.0
2019,Tata,TIGOR,53991,Petrol,Manual,Maharashtra,7043.0,399000.0
2015,Maruti,Alto K10,77292,Petrol,Manual,Haryana,4003.0,152000.0
2017,Maruti,Dzire,68330,Petrol,Auto,Karnataka,9247.0,473000.0
2022,Tata,NEXON,60104,Petrol,Manual,Madhya Pradesh,10991.0,623000.0
2017,Maruti,Swift,40784,Petrol,Manual,Maharashtra,7582.0,388000.0
2018,Renault,Kwid,113078,Petrol,Manual,Maharashtra,4131.0,186000.0
2014,Honda,City,70169,Petrol,Manual,Maharashtra,9638.0,290000.0
2013,Volkswagen,Vento,108521,Petrol,Manual,Tamil Nadu,13322.0,283000.0
2013,Nissan,Sunny,105767,Diesel,Manual,Karnataka,18747.0,211000.0
2019,Hyundai,NEW SANTRO,23655,Petrol,Manual,Maharashtra,5220.0,296000.0
2021,Hyundai,NEW I20,40009,Petrol,Manual,Delhi,9162.0,519000.0
2018,Tata,NEXON,52519,Petrol,Auto,Karnataka,8968.0,508000.0
2019,Tata,NEXON,31721,Petrol,Manual,West Bengal,8042.0,456000.0
2016,Datsun,Redi Go,95733,Petrol,Manual,Tamil Nadu,3715.0,167000.0
2022,KIA,SELTOS,31594,Petrol,Manual,Karnataka,15941.0,931000.0
2015,Maruti,Alto K10,75228,Petrol,Auto,Karnataka,5583.0,212000.0
2020,Tata,NEXON,92790,Petrol,Manual,Tamil Nadu,9585.0,543000.0
2017,Maruti,Swift Dzire,79717,Diesel,Manual,Punjab,7541.0,339000.0
2022,Maruti,IGNIS,68889,Petrol,Manual,Haryana,6765.0,383000.0
2014,Maruti,Swift Dzire,49302,Petrol,Manual,Delhi,8763.0,264000.0
2014,Maruti,Wagon R 1.0,32154,Petrol,Manual,Delhi,6477.0,195000.0
2014,Datsun,Go,61499,Petrol,Manual,Kerala,3222.0,97000.0
2022,Maruti,Baleno,45391,Petrol,Manual,Haryana,9895.0,561000.0
2018,Jeep,Compass,51731,Petrol,Auto,Haryana,12216.0,692000.0
2025,Maruti,Alto K10,7736,Petrol,Manual,Rajasthan,7591.0,430000.0
2014,Hyundai,Elite i20,114706,Petrol,Manual,Karnataka,12688.0,382000.0
2014,Honda,Amaze,55014,Petrol,Manual,Delhi,8304.0,250000.0
2021,Nissan,MAGNITE,33742,Petrol,Manual,Delhi,7679.0,435000.0
2014,Volkswagen,Polo,124334,Petrol,Manual,Maharashtra,8038.0,242000.0
2012,Maruti,Wagon R 1.0,97754,Petrol,Manual,Maharashtra,17503.0,197000.0
2019,Hyundai,NEW SANTRO,14964,Petrol,Manual,Karnataka,7139.0,404000.0
2021,Hyundai,ALCAZAR,88432,Petrol,Manual,Tamil Nadu,18663.0,1090000.0
2017,Ford,Ecosport,77078,Diesel,Manual,Gujarat,8346.0,375000.0
2014,Hyundai,Grand i10,77835,Petrol,Manual,Maharashtra,8470.0,255000.0
2016,Hyundai,Grand i10,77639,Petrol,Manual,Delhi,5917.0,266000.0
2012,Honda,City,99983,Petrol,Manual,Haryana,16881.0,190000.0
2013,Hyundai,Grand i10,81992,Petrol,Manual,Uttar Pradesh,7934.0,169000.0
2017,Honda,WR-V,150022,Diesel,Manual,Gujarat,7425.0,334000.0
2018,Mahindra,KUV 100 NXT,63047,Petrol,Manual,Rajasthan,5208.0,295000.0
2014,Maruti,Swift,67885,Petrol,Manual,Andhra Pradesh,8636.0,260000.0
2018,Ford,Ecosport,70386,Petrol,Manual,Karnataka,9974.0,565000.0
2019,Maruti,Alto 800,45382,CNG,Manual,Haryana,4790.0,245000.0
2013,Maruti,Swift,108127,Petrol,Manual,Karnataka,13651.0,290000.0
2016,Datsun,Redi Go,147025,Petrol,Manual,Gujarat,2785.0,125000.0
2014,Maruti,Alto 800,110309,Petrol,Manual,Gujarat,5353.0,161000.0
2017,Hyundai,Grand i10,67512,Petrol,Manual,Maharashtra,5591.0,286000.0
2021,KIA,SELTOS,29800,Petrol,Manual,Rajasthan,13857.0,785000.0
2015,Hyundai,Grand i10,50351,Petrol,Manual,Delhi,6791.0,258000.0
2014,Nissan,Terrano,92036,Petrol,Manual,Uttar Pradesh,9626.0,290000.0
2019,MG,HECTOR,64155,Petrol,Auto,Maharashtra,13787.0,805000.0
2013,Maruti,Swift Dzire,91432,Petrol,Manual,Uttar Pradesh,10760.0,229000.0
2021,Ford,FREESTYLE,113880,Petrol,Manual,West Bengal,9128.0,410000.0
2012,Maruti,Ritz,65548,CNG,Manual,Karnataka,,213000.0
2018,Honda,Amaze,128066,Diesel,Manual,Telangana,9517.0,428000.0
2017,Honda,Jazz,28120,Petrol,Auto,Bihar,6922.0,354000.0
2018,Honda,City,47232,Petrol,Auto,Maharashtra,9745.0,552000.0
2025,Maruti,Alto K10,6308,Petrol,Manual,Haryana,6214.0,352000.0
2017,Maruti,Wagon R 1.0,89064,Petrol,Auto,Maharashtra,5239.0,268000.0
2020,MG,HECTOR,97037,Petrol,Auto,Karnataka,15479.0,904000.0
2018,Maruti,Dzire,37426,Petrol,Manual,Delhi,6973.0,395000.0
2020,Mahindra,XUV300,103497,Petrol,Manual,Maharashtra,11812.0,531000.0
2021,Mahindra,Thar,55472,Petrol,Auto,Tamil Nadu,17893.0,1045000.0
2015,Hyundai,Elite i20,120332,Petrol,Manual,Maharashtra,9085.0,345000.0
2017,Renault,Kwid,48587,Petrol,Manual,Telangana,4203.0,215000.0
2021,Nissan,MAGNITE,34722,Petrol,Manual,Maharashtra,8488.0,481000.0
2014,Maruti,Celerio,90529,Petrol,Auto,Karnataka,7805.0,235000.0
2019,KIA,SELTOS,80598,Petrol,Manual,Gujarat,12496.0,708000.0
2019,Volkswagen,Vento,45193,Diesel,Auto,Karnataka,13996.0,793000.0
2021,Datsun,Go Plus,31233,Petrol,Manual,Bihar,6451.0,365000.0
2023,Maruti,Swift,30059,Petrol,Manual,Tamil Nadu,11298.0,640000.0
2018,Maruti,Baleno,98712,Petrol,Auto,Karnataka,8173.0,463000.0
2021,Mahindra,XUV300,94572,Diesel,Auto,Haryana,10062.0,570000.0
2022,Hyundai,GRAND I10 NIOS,51639,CNG,Manual,Madhya Pradesh,9179.0,520000.0
2023,Hyundai,NEW I20,39296,Petrol,Manual,Bihar,9709.0,550000.0
2020,Hyundai,NEW I20,67926,Petrol,Manual,Gujarat,8505.0,482000.0
2016,Volkswagen,Vento,74659,Petrol,Manual,Maharashtra,8465.0,381000.0
2014,Maruti,Alto 800,25209,Petrol,Manual,Maharashtra,6012.0,181000.0
2019,Tata,Tiago,13443,Petrol,Manual,Haryana,6496.0,368000.0
2019,Mahindra,TUV300,32275,Diesel,Manual,Tamil Nadu,12886.0,730000.0
2023,Tata,ALTROZ,23015,Petrol,Manual,Delhi,13201.0,748000.0
2023,Tata,ALTROZ,21889,Petrol,Manual,West Bengal,9179.0,520000.0
2021,Tata,NEXON,40807,Petrol,Manual,Haryana,10415.0,590000.0
2013,Tata,Indigo ECS,98911,Diesel,Manual,Tamil Nadu,14329.0,161000.0
2019,Skoda,Superb,23235,Petrol,Auto,West Bengal,18835.0,1100000.0
2019,Maruti,Swift,47053,Petrol,Manual,Delhi,6771.0,384000.0
2021,KIA,SELTOS,30505,Petrol,Auto,Karnataka,20992.0,1226000.0
2017,Maruti,Dzire,75698,Petrol,Manual,Karnataka,8895.0,455000.0
2017,Maruti,Ertiga,98216,Diesel,Manual,Gujarat,10349.0,465000.0
2018,Maruti,Baleno,71461,Petrol,Manual,Haryana,6499.0,368000.0
2024,Tata,PUNCH,92619,CNG,Manual,Madhya Pradesh,11827.0,670000.0
2019,Renault,Duster,66234,Petrol,Manual,Uttar Pradesh,8156.0,462000.0
2014,Datsun,Go,59457,Petrol,Manual,Karnataka,6111.0,184000.0
2016,Maruti,Swift Dzire,28227,Petrol,Manual,Maharashtra,7585.0,341000.0
2018,Tata,NEXON,34615,Petrol,Manual,Maharashtra,7449.0,422000.0
2019,Hyundai,Elite i20,19797,Petrol,Manual,Bihar,7591.0,430000.0
2016,Hyundai,Creta,60380,Petrol,Manual,Delhi,9209.0,414000.0
2018,Hyundai,Elite i20,120685,Petrol,Manual,Karnataka,9899.0,445000.0
2014,Maruti,Alto 800,35634,Petrol,Manual,Tamil Nadu,6311.0,190000.0
